Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","140","République centrafricaine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","39.73","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2755","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2764","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","44.52","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","44.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","72.37","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","410","République de Corée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","77.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2108","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2148","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","42.73","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","35.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","498","République de Moldova","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","36.58","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2102","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2089","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","27.29","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","26.92","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","23.62","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","180","République démocratique du Congo","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","22.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2491","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2475","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","57.73","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","57.45","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","24.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","26.62","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2434","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2487","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","34.57","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","35.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","68.78","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","68.39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1895","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1958","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","43.61","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","44.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","26.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","29.37","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2196","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2204","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","49.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","47.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","40.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","45.29","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2639","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2732","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","55.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","53.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","53.79","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","61.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2376","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2403","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","45.89","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","44.41","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","66.2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","72.29","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2122","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2125","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","51.64","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","50.72","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","20.93","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","646","Rwanda","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","22.72","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","662","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1799","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","662","Sainte-Lucie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1950","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","662","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","32.53","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","662","Sainte-Lucie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","35.18","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","662","Sainte-Lucie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","25.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","662","Sainte-Lucie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","28.44","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","659","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1852","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","659","Saint-Kitts-et-Nevis","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1917","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","659","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","26.92","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","659","Saint-Kitts-et-Nevis","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","26.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","659","Saint-Kitts-et-Nevis","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","54.79","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","659","Saint-Kitts-et-Nevis","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","62.79","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","670","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2345","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","670","Saint-Vincent-et-les Grenadines","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2286","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","670","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","38.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","670","Saint-Vincent-et-les Grenadines","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","39.37","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","670","Saint-Vincent-et-les Grenadines","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","52.8","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","670","Saint-Vincent-et-les Grenadines","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","51.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","882","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2258","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","882","Samoa","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2373","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","882","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","35.13","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","882","Samoa","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","39.17","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","882","Samoa","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","78.35","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","882","Samoa","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","59.55","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","678","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2203","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","678","Sao Tomé-et-Principe","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2179","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","678","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","36.72","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","678","Sao Tomé-et-Principe","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","36.84","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","678","Sao Tomé-et-Principe","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","59.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","678","Sao Tomé-et-Principe","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","48.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2427","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2484","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","49.55","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","50.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","56.45","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","686","Sénégal","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","61.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2044","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2072","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","44.87","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","30.67","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","688","Serbie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","26.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2492","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2511","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","44.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","47.19","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","55.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","690","Seychelles","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","55.41","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2238","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2199","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","38.17","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","38.4","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","694","Sierra Leone","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","49.82","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","1979","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2064","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","31.4","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","32.81","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","61.53","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","703","Slovaquie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","67.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2368","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2315","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","44.98","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","43.33","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","55.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","705","Slovénie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","53.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2018","2018","Kcal/personne/jour","2239","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","2251","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","54.77","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","55.44","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2018","2018","g/personne/jour","42.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","729","Soudan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","45.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","664","Disponibilité alimentaire (Kcal/personne/jour)","S2903","Produits Vegetaux","2019","2019","Kcal/personne/jour","1577","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","728","Soudan du Sud","674","Disponibilité de protéines en quantité (g/personne/jour)","S2903","Produits Vegetaux","2019","2019","g/personne/jour","34.61","E","Valeur estimée"
